Compound ID,InChIKey,SMILES,LogS
F-54,XSKQKDTZQNFCCB-UHFFFAOYSA-N,C1OC2=C(O1)C=C(C(=C2)CO)[N+](=O)[O-],-3.06
F-56,AVESFRBKERIICX-UHFFFAOYSA-N,C1=CC=C(CNC23OC4C5C6CC(C7C6C4C72)C53)C=C1,-3.4
F-59,SHMZHRUWYIKGBF-UHFFFAOYSA-N,CC1(C)OC(=O)C2=C1C=CC(C#N)=C2,-2.91
F-62,RSUANXGCNJOXOI-UHFFFAOYSA-N,C=CCC1=CC=C2C=NC=NC2=C1O,-3.62
F-72,CKCSUNHTSMNWOK-UHFFFAOYSA-N,CCC1(CC)CCC(=O)NC1=O,-4.53
F-73,XNHZQTRMBMPMTM-UHFFFAOYSA-N,CCOC(=O)C1=CNC(=S)N=C1,-1.74
F-74,IKJFYINYNJYDTA-UHFFFAOYSA-N,O=S1(=O)C2=C(C=CC=C2)C2=C1C=CC=C2,-4.57
F-80,MRMALBRVIWCMRT-UHFFFAOYSA-N,CCC1(C)NC(=O)C(C)(CC)NC1=O,-1.92
F-81,YKGCCFHSXQHWIG-UHFFFAOYSA-N,O=C1C=CC2=NC3=C(C=CC=C3)SC2=C1,-3.72
F-85,JVPGYYNQTPWXGE-UHFFFAOYSA-N,CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1,-4.35
F-86,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,O=C1C=CC2=C(C=C3OC=CC3=C2)O1,-3.74
F-87,BNXSABDYGOUQQI-UHFFFAOYSA-N,CC1=C(O)C(=O)C=CN1C1=CC=CC=C1,-2.03
F-88,YKWMYPVOGWWSKR-UHFFFAOYSA-N,CC1=CC=C(N2C=CC(=O)C(O)=C2C)C=C1,-3.22
F-90,RHOBXEURCPVOGO-UHFFFAOYSA-N,CCCCCCCNC(=O)C1=CN=CC=C1,-3.2
F-93,PWFVEUKVVSDJDO-UHFFFAOYSA-N,CC1=NC(=O)C(C(N)=O)C(=O)N1,-2.41
F-97,SXHQUGJSTGOXMD-UHFFFAOYSA-N,O=C1NC(=S)C2=C(N1)NC(=O)N2,-4.04
F-98,AZHGGDCFQPMANU-UHFFFAOYSA-N,O=C1CNC(=O)C2=C(C=CC=C2)N1,-2.85
F-100,CLPDGZLMLHDCOY-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)COC2=O,-2.6
F-103,XUVKSPPGPPFPQN-UHFFFAOYSA-N,CN1C2=C(C=CC=C2)C(=O)C2=C1C=CC=C2,-4.46
F-107,ZJPDGJGMGLILIS-UHFFFAOYSA-N,NC1=NC(=O)NN1C1=CC=CC=C1,-1.7
F-108,OJXLDQJJHBLYOT-UHFFFAOYSA-N,CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O,-2.2
F-109,UEWQTRNYJJIPSF-UHFFFAOYSA-N,NC1=NC(=O)N(C2=CC=CC=C2)N1,-2.47
F-117,RSIACKNMAYEADD-UHFFFAOYSA-N,CC1=CC(OC2=CC=CC=N2)=NN1C,-0.98
F-118,IEQCJAQNEVFLQV-UHFFFAOYSA-N,NC1=NN=C(C2=CC=C(O)C=C2)O1,-0.77
F-119,QHXFAIJMLLYLES-UHFFFAOYSA-N,COC(=O)C1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,-5.16
F-121,QFMIBLGAFJGHNN-UHFFFAOYSA-N,CC12CC(C)(NC(=O)N1)NC(=O)N2,-2.09
F-122,TVVFKLAMNNXRRT-UHFFFAOYSA-N,CCC1(CC)NC(=O)C(CC)(CC)NC1=O,-2.31
F-123,GFWWREGOTNQVGC-UHFFFAOYSA-N,CC1=C(CC(=O)O)C(=O)NC(=O)N1,-2.31
F-128,BVVRZSKVUVJJAJ-UHFFFAOYSA-N,CCN(CC)S(=O)N(CC)CC,-1.28
F-129,RXNXODTWPQTIHO-UHFFFAOYSA-N,CC(C)C(NCCC#N)C(=O)O,-1.12
F-130,SYLKPFKVJHIHES-UHFFFAOYSA-N,CCC(C)C(NCCC#N)C(=O)O,-0.98
F-131,LLIQJKREYJVRFV-UHFFFAOYSA-N,CC(C(=O)O)N(CCC#N)CCC#N,-0.17
F-135,YGKFPOVIXWPUAJ-UHFFFAOYSA-N,C(CCO[N+](=O)O)CO[N+](=O)O,-1.68
F-136,STCOOQWBFONSKY-UHFFFAOYSA-N,CCCCOP(=O)(OCCCC)OCCCC,-2.85
F-137,RUGZMHYBSQOFLR-UHFFFAOYSA-N,CC(CCO[N+](=O)O)O[N+](=O)O,-1.66
F-138,XKUKSGPZAADMRA-UHFFFAOYSA-N,NCC(=O)NCC(=O)NCC(=O)O,-0.53
F-139,YMLQURXMZDMOFD-UHFFFAOYSA-N,CC(CC(C)O[N+](=O)O)O[N+](=O)O,-2.22
F-140,XYXJYNMWAQDFCL-UHFFFAOYSA-N,C(CCO[N+](=O)O)CCO[N+](=O)O,-2.19
F-141,MJPVXUCPOHIGDM-UHFFFAOYSA-N,CC(C)CC(C(=O)O)N(CCC#N)CCC#N,-1.14
F-142,BNKYXIYUCSAIFP-UHFFFAOYSA-N,CC(CCC(C)O[N+](=O)O)O[N+](=O)O,-2.68
F-144,BCQKJGFEDOLLJL-UHFFFAOYSA-N,CC(O)C(O)C(O)C(O)C=NNC(N)=O,-0.7
F-146,MJARHCRAWLXDKO-UHFFFAOYSA-N,NC(CSCCSCC(N)C(=O)O)C(=O)O,-2.85
F-147,SCEZRAOBEAEWPA-UHFFFAOYSA-N,NC(CSCCCSCC(N)C(=O)O)C(=O)O,-2.49
F-148,SSJLDPRNDPUJAU-UHFFFAOYSA-N,NC(CSCCCCSCC(N)C(=O)O)C(=O)O,-3.62
F-150,ATZQWAYWRBSTCE-UHFFFAOYSA-N,NC(CSCCCCCSCC(N)C(=O)O)C(=O)O,-2.91
F-151,LKJMQGLNYBMDEF-UHFFFAOYSA-N,NC(CSCCCCCCSCC(N)C(=O)O)C(=O)O,-2.77
F-152,XFBOJHLYDJZYSP-UHFFFAOYSA-N,NC1=C2NC(=O)N=C2NC(=O)N1,-3.46
F-154,PAPARZBEAJESED-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(C)NC(=O)CN)C(=O)NC(C(=O)O)C(C)C,-2.13
F-156,KDPXOGYCOOUWOS-UHFFFAOYSA-N,CCCCCCOC(=O)C(C)O,-1.14
F-159,JDTWZSUNGHMMJM-UHFFFAOYSA-N,CCC(C)C(NC(C)=O)C(=O)O,-0.69
F-160,NRIAWHNANBCNBY-UHFFFAOYSA-N,CC(C(C)O[N+](=O)O)O[N+](=O)O,-1.89
F-162,CRTBNFJSWPZSQM-UHFFFAOYSA-N,CCCCC(NC(N)=O)C(=O)O,-2.16
F-164,NSCXMOJHKQIMKA-UHFFFAOYSA-N,O=S(CCCl)CCS(=O)CCCl,-2.04
F-165,UTDRPUGFHHVEDG-UHFFFAOYSA-N,CC(SSC(C)C(=O)O)C(=O)O,-0.62
F-166,DKEXFJVMVGETOO-UHFFFAOYSA-N,CC(C)CC(NC(=O)CN)C(=O)O,-0.43
F-167,IQJONTHXEYNKMB-UHFFFAOYSA-N,CCC(SC(CC)C(=O)O)C(=O)O,-0.71
F-168,MWRZTYMWLMGRRT-UHFFFAOYSA-N,CC(SCSC(C)C(=O)O)C(=O)O,-1.82
F-169,LOXRKSOJHDUMJE-UHFFFAOYSA-N,CSC(CCC(SC)C(=O)O)C(=O)O,-2.89
F-170,KRNYOVHEKOBTEF-UHFFFAOYSA-N,CC(C)C(N)C(=O)NC(C(=O)O)C(C)C,-0.4
F-171,DWPCPZJAHOETAG-UHFFFAOYSA-N,NC(CSCC(N)C(=O)O)C(=O)O,-2.56
F-172,MDSUKZSLOATHMH-UHFFFAOYSA-N,CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C,-0.17
F-173,RFMMMVDNIPUKGG-UHFFFAOYSA-N,CC(=O)NC(CCC(=O)O)C(=O)O,-0.71
F-174,HJUOUZOJKPIETD-UHFFFAOYSA-N,NC(=O)NN=CC(O)C(O)C(O)CO,0.02
F-175,RUJQWWFINDNZLG-UHFFFAOYSA-N,CCSC(=S)OC(CC(=O)O)C(=O)O,-1.29
F-176,VWGMZPHYCBJJHN-UHFFFAOYSA-N,CCOC(=S)SC(CC(N)=O)C(=O)O,-1.7
F-177,CACCMDSRNBZWGQ-UHFFFAOYSA-N,CCOC(=S)SC(CC(=O)O)C(=O)O,-1.19
F-179,BCUWMWRGIOYNAU-UHFFFAOYSA-N,CCSC(CCC(SCC)C(=O)O)C(=O)O,-1.36
F-180,LCPYQJIKPJDLLB-UHFFFAOYSA-N,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,-0.69
F-181,ZTVZLYBCZNMWCF-UHFFFAOYSA-N,NC(CCSSCCC(N)C(=O)O)C(=O)O,-3.12
F-182,WOINBLKRRRAPGG-UHFFFAOYSA-N,C=CCSC(CCC(SCC=C)C(=O)O)C(=O)O,-2.2
F-183,VWHGTYCRDRBSFI-UHFFFAOYSA-N,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)O,0.31
F-184,FELVZCWCSXALEG-UHFFFAOYSA-N,CC(C)CC(Br)C(=O)NC(C)C(=O)NC(C)C(=O)O,-1.43
F-185,XPJBQTCXPJNIFE-UHFFFAOYSA-N,CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O,-0.11
F-186,UFMJMAPQIWYKER-UHFFFAOYSA-N,COC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O,-1.82
F-189,HYYOPSIKJXWRID-UHFFFAOYSA-N,C1=C(SC(=C1)[N+](=O)[O-])C(=O)NN,-1.97
F-192,SDYMYAFSQACTQP-UHFFFAOYSA-N,NS(=O)(=O)C1=NC2=C(C=CC=C2)S1,-2.63
F-193,OITULTNTMHGRLX-UHFFFAOYSA-N,OC(=S)CCCCCCC(O)=S,-2.24
F-195,YSGWZHXCNJWCBN-UHFFFAOYSA-N,CCCC(=O)NNC(=O)CCC,-1.0
F-197,IYIAWAACGTUPCC-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)N(CC)CC,-1.14
F-199,FUGCGCXGFWNOSY-UHFFFAOYSA-N,CCCCCCCCCCOC(=O)C(C)O,-3.06
F-200,BQNWWHFSEXYHKU-UHFFFAOYSA-N,NC(=O)NCCCCCC(=O)O,-2.16
F-201,FUCIMTBKFFVPSB-UHFFFAOYSA-N,OC(=S)CCCCCCCC(O)=S,-2.39
F-203,OUADDINWGRXMJO-UHFFFAOYSA-N,OC(=S)CCCCCCCCC(O)=S,-3.07
F-209,BOSPLJJRCJCRHX-UHFFFAOYSA-N,COC(=O)C(C#N)C(=O)CC(C)C,-2.73
F-210,UMNBCVIEWOTTAP-UHFFFAOYSA-N,CCCCC(=O)NNC(=O)CCCC,-2.16
F-212,GZHCYRZFDQBRLU-UHFFFAOYSA-N,CCOC(=O)CNC(C)=CC(C)=O,-0.59
F-213,DSBMOVYUOIIPDK-UHFFFAOYSA-N,CC1(C)NC(=O)N(CC2=CC=CC=C2)C1=O,-1.8
F-220,DVQIFYFNGGBKPZ-UHFFFAOYSA-N,CCC(CO[N+](=O)O)O[N+](=O)O,-1.89
F-221,UMNCSZZKGJUPKA-UHFFFAOYSA-N,CCCCCCCCOC(=O)C(C)OC(C)=O,-3.39
F-227,IMWQMZMZPWIQBE-UHFFFAOYSA-N,CC(C=NNC(N)=O)=NNC(N)=O,-1.95
F-229,USMKZCJHQPVMTB-UHFFFAOYSA-N,CCCCS(=O)(=O)NS(=O)(=O)CCCC,-0.76
F-232,ADXAXAXRYZPBNQ-UHFFFAOYSA-N,CC(O)C(=O)NCCCCCCNC(=O)C(C)O,-0.7
F-233,BZJFTOLYBXIQHS-UHFFFAOYSA-N,C1C2(COP(=O)(O1)OC2)[N+](=O)[O-],-0.81
F-237,CKPIWBTXNLQELX-UHFFFAOYSA-N,CCCCCCS(=O)(=O)NS(=O)(=O)CCCCCC,-2.2
F-238,IXUDSZCEDKQCIV-UHFFFAOYSA-N,CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O,-2.1
F-239,MUFHLECIHYAUAE-UHFFFAOYSA-N,O=C(NCCCCCCNC(=O)OCCO)OCCO,-0.92
F-240,GQIDSVPVVYHXAP-UHFFFAOYSA-N,CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC,-4.57
F-241,ZROFIZIVWGDNCA-UHFFFAOYSA-N,CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,-1.95
F-247,XXVXIPPJGSLKSX-UHFFFAOYSA-N,O=C(NCCCCCCNC(=O)OCCCCO)OCCCCO,-1.93
F-248,BNLKXFUYFIBLHN-UHFFFAOYSA-N,CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC,-2.97
F-251,GLKCOBIIZKYKFN-UHFFFAOYSA-N,NC1=NC2=C(N=CC(=O)N2)C(=O)N1,-4.55
F-252,QAMLXSWNZSGVKP-UHFFFAOYSA-N,CC1=NC2=C(N=CNC2=O)NC1=O,-2.15
F-254,IDLIBMYXWLTILR-UHFFFAOYSA-N,O=C(O)C1=CC(N=NC2=CC=C(O)C=C2)=C(Cl)C=C1,-4.08
F-255,XOYLOFFMDZQQKI-UHFFFAOYSA-N,CC(=NNC(=O)C1=NC=CS1)C(=O)O,-1.93
F-257,ICUZHLHSYKJAGS-UHFFFAOYSA-N,O=C1C=NC2=C(N1)C(=O)NC(=O)N2,-3.13
F-260,MGQRCDWAEYGOIZ-UHFFFAOYSA-N,O=C(O)C1=CC=CC(N=NC2=CC=C(O)C=C2)=C1,-3.85
F-261,DWQOTEPNRWVUDA-UHFFFAOYSA-N,O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC=C1,-3.33
F-262,UQEZFSBOXDPODJ-UHFFFAOYSA-N,CCCCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-3.77
F-263,PFFPKQRMYJXVMY-UHFFFAOYSA-N,O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC(Cl)=C1,-3.86
F-265,ZGGPNDKKJIWQJU-UHFFFAOYSA-N,CC(=NNC(=O)C1=CC=NC=C1)C(=O)O,-3.31
F-266,XJEJWDFDVPDMAS-UHFFFAOYSA-N,CN1C(=O)NC2=C1NC(=O)NC2=O,-3.94
F-267,TZIOSYAVRCFFSO-UHFFFAOYSA-N,COC1=C(OC)C2=C(COC2=O)C(N)=C1,-2.08
F-268,KZJRKRQSDZGHEC-UHFFFAOYSA-N,O=C(C1=CC=CC=C1)C(F)(F)F,-1.16
F-272,KJLQNABOFYSCRN-UHFFFAOYSA-N,CC1=C(C(=O)CCl)C=C(C(C)C)C(O)=C1,-2.58
F-276,RRBMVWQICIXSEO-UHFFFAOYSA-N,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1O,-3.55
F-277,YFJKGPRYPHFGQD-UHFFFAOYSA-N,COC1=CC=C(C2=CC=CC=C21)[N+](=O)[O-],-4.36
F-278,SYNWQVFZXSMWCS-UHFFFAOYSA-N,C(CCCO[N+](=O)O)CCCO[N+](=O)O,-3.4
F-279,XFOHWECQTFIEIX-UHFFFAOYSA-N,C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-],-4.72
F-281,PTXHFDHJEHDTON-UHFFFAOYSA-N,C(CCCCO[N+](=O)O)CCCO[N+](=O)O,-4.14
F-291,UBCKGWBNUIFUST-UHFFFAOYSA-N,COP(=O)(OC)OC(=CCl)C1=C(Cl)C=C(Cl)C(Cl)=C1,-4.52
F-292,OIYNUXGBWMDNGC-UHFFFAOYSA-N,CCOC(=O)N1CC(C)N(C(N)=O)CC1C,-0.55
F-293,UJNGLGOZLJRNNN-UHFFFAOYSA-N,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=C(C=C3)[N+](=O)[O-],-4.96
F-295,FNUXIDAXTMVGMS-UHFFFAOYSA-N,O=C1OC(C2=CC=C(Br)C=C2)C(Br)C1=O,-3.05
F-296,WVCFNVNKWVWZFT-UHFFFAOYSA-N,O=C1NC(=S)SC1=CC1=CC(O)=C(O)C=C1,-3.34
F-299,REIDAMBAPLIATC-UHFFFAOYSA-N,COC(=O)C1=CC=C(C(=O)O)C=C1,-2.97
F-301,QXEBBSABZKCXDL-UHFFFAOYSA-N,C(CCCO[N+](=O)O)CCO[N+](=O)O,-2.77
F-302,YOJAHJGBFDPSDI-UHFFFAOYSA-N,COC(=O)C1=CC=C(C=C1)[N+](=O)[O-],-3.04
F-306,DNXHEGUUPJUMQT-UHFFFAOYSA-N,CC12CCC3C4=C(C=C(O)C=C4)CCC3C1CCC2=O,-5.11
F-310,RAXBGBHBUFGWPG-UHFFFAOYSA-N,NNC(=O)C1=CC2=C(C=C1)OCO2,-0.6
F-315,AFVRYMPIZFJJIL-UHFFFAOYSA-N,NC1=C2C=CC=NC2=C(S(=O)(=O)O)C=C1,-2.71
F-316,RSLYDUZZJLDOKH-UHFFFAOYSA-N,NC1=C(S(=O)(=O)O)C=CC2=C1C=CC=N2,-2.5
F-317,WYEMCZZCZXKDNC-UHFFFAOYSA-N,COC1=CC=C(Cl)C(OC)=C1O,-1.56
F-319,IZNWACYOILBFEG-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2C=C1)[N+](=O)[O-],-4.27
F-320,ORQISITYMWGFKX-UHFFFAOYSA-N,CCC1(CCO)C(=O)NC(=S)NC1=O,-1.47
F-321,BGEBZHIAGXMEMV-UHFFFAOYSA-N,COC1=C2C=COC2=CC2=C1C=CC(=O)O2,-3.6
F-322,OMEARAGPSRSYJZ-UHFFFAOYSA-N,NC1=CC=C(S(=O)(=O)N=C2CC=CN2)C=C1,-1.69
F-324,VEGOTYLRTWVOFW-UHFFFAOYSA-N,CC1=CC(=O)N(O)C2=C1C1=C(C=CC=C1)C=C2,-4.0
F-329,RMBPSDLEKNOOSI-UHFFFAOYSA-N,O=C(O)CSC(=S)OCC1=CC=CC=C1,-2.68
F-331,ZDDUHNKTNDBKLW-UHFFFAOYSA-N,CCCCCCCCC(CO[N+](=O)O)O[N+](=O)O,-5.72
F-333,RCOUWKSZRXJXLA-UHFFFAOYSA-N,CCCC1(CCC)C(=O)NC(=O)NC1=O,-2.53
F-334,VZHXAPYAFDFUSD-UHFFFAOYSA-N,CC1=NC(=O)C2=C(N1)C=CC(=C2)[N+](=O)[O-],-2.22
F-335,IPKKHRVROFYTEK-UHFFFAOYSA-N,CCCCCOC(=O)C1=C(C(=O)OCCCCC)C=CC=C1,-3.49
F-338,DAJXGDMBDLXAAP-UHFFFAOYSA-N,NC(=O)CNC(=O)CNC(=O)OCC1=CC=CC=C1,-2.35
F-339,DIXRMZGIJNJUGL-UHFFFAOYSA-N,CCC(=O)C(CCCCCCOC1=C(Cl)C=C(OC)C=C1)C(=O)CC,-5.27
F-344,PASDDGVAXYKJAW-UHFFFAOYSA-N,CC(=O)C1=C(C(=O)O)C(C(=O)O)=CN=C1C,-1.35
F-345,GMRLYFSSMHOUNB-UHFFFAOYSA-N,CC(CCC(=O)O)=NNC(=O)C1=NC=CS1,-1.73
F-347,PXWLVJLKJGVOKE-UHFFFAOYSA-N,CC1=C(C(C)C)C(=O)N(C2=CC=CC=C2)N1C,-1.91
F-348,ZJYJZEAJZXVAMF-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)[N+](=O)[O-],-3.82
F-349,OHOFOAMRUFMQPH-UHFFFAOYSA-N,CC(=NO)C(=NO)C1=CC=CC=C1,-2.3
F-352,IAXFZZHBFXRZMT-UHFFFAOYSA-N,OCCOC1=CC=CC(OCCO)=C1,-1.02
F-354,PZRFMNQRPVQCIT-UHFFFAOYSA-N,CC(=O)CC(C)=NCCN=C(C)CC(C)=O,-2.83
F-355,NORABPMBUQMZLT-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)NO)[N+](=O)[O-],-1.94
F-357,ZNDZIKKLULYHLG-UHFFFAOYSA-N,CN(C(=O)C1=CC=C(C=C1)[N+](=O)[O-])O,-2.87
F-358,NXBNYUSXDBHELA-UHFFFAOYSA-N,COC1=CC=C(C=CC(=O)C2=C(O)C=CC=C2)C=C1,-5.7
F-359,HIJYJXGWKHLZPA-UHFFFAOYSA-N,CONC(=O)C1=CC=C(C=C1)[N+](=O)[O-],-2.28
F-360,LBFLLEWQPRGUHX-UHFFFAOYSA-N,CC1=CC(C)=NC(OC2=NN(C)C(C)=C2)=N1,-1.52
F-361,HQYMUNCIMNFLDT-UHFFFAOYSA-N,NC(=O)CNC(=O)OCC1=CC=CC=C1,-1.88
F-367,SNMVJSSWZSJOGL-UHFFFAOYSA-N,CC12CCC3(O)C(CCC4=CC(=O)CCC43C)C1CCC2=O,-2.68
F-369,VOXWRPFVWYTAMA-UHFFFAOYSA-N,CC(CCC(=O)O)=NNC(=O)C1=CC=NC=C1,-1.59
F-374,RAFOHKSPUDGZPR-UHFFFAOYSA-N,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,-2.31
F-375,TWFAUAOSZJCOQV-UHFFFAOYSA-N,CC(C)CC1(CCO)C(=O)NC(=S)NC1=O,-2.62
F-378,MZUPWNMULGRONZ-UHFFFAOYSA-N,O=S(=O)(C1CCCCC1)C1CCCCC1,-2.06
F-379,QCWBDMSQWLNWJC-UHFFFAOYSA-N,CCCC1(CCO)C(=O)NC(=S)NC1=O,-1.61
F-381,AXAMLHJXUICVAY-UHFFFAOYSA-N,CC(C)(NC(=O)C1=CC=CC=C1)C(=O)O,-0.76
F-383,PDOMWZKAOUMKFZ-UHFFFAOYSA-N,COC1=C(OC)C2=C(COC2=O)C(C#N)=C1,-3.48
F-391,YGTUPRIZNBMOFV-UHFFFAOYSA-N,O=C(O)C1=C(C(=O)C2=CC=C(O)C=C2)C=CC=C1,-2.73
F-393,WVAKABMNNSMCDK-UHFFFAOYSA-N,NC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,-1.97
F-394,MJXAXRPQNZPQSV-UHFFFAOYSA-N,CCOC(=O)C(C)(C)NC(=O)C1=CC=CC=C1,-1.19
F-395,AXHGKAOXRWHBIF-UHFFFAOYSA-N,CCOC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.67
F-396,XHGLVMDBZZZXDP-UHFFFAOYSA-N,CC1(C(=O)O)NCCC2=C1C=C(O)C(O)=C2,-0.75
F-397,DRAGYQKESAIJPL-UHFFFAOYSA-N,CCC(C)(C(=O)O)N1C(=O)C2=C(C=CC=C2)C1=O,-1.91
F-401,JDBJGKZPEUFETH-UHFFFAOYSA-N,COC1=CC=C(C(O)C(O)C2=CC=CC=C2)C=C1,-1.39
F-402,RXFPBLZANMSMKQ-UHFFFAOYSA-N,CC(=O)NC(COC(=O)C1=CC=CC=C1)C(=O)O,-3.22
F-403,HPYDSVWYXXKHRD-UHFFFAOYSA-N,NC(CC1=CC=C(O)C=C1)C(=O)NCC(=O)O,-1.1
F-404,YLDXEYAVVSHKFZ-UHFFFAOYSA-N,COC1=CC=C(CC2NC(=O)N(C)C2=O)C=C1,-0.89
F-405,XBYHGNVNQLXAGB-UHFFFAOYSA-N,O=C(O)C(OC1=C(Cl)C=CC=C1)OC1=C(Cl)C=CC=C1,-2.83
F-406,DXXVCXKMSWHGTF-UHFFFAOYSA-N,COC1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],-5.91
F-408,XBLAEBYYJMOIDO-UHFFFAOYSA-N,CCNC(=S)N1CCN(C(=O)OCC)CC1,-1.79
F-410,XRHHRWNNXLLWNB-UHFFFAOYSA-N,CNC(=S)NC1C(=O)NC(=O)NC1=O,-0.46
F-411,CBPJQFCAFFNICX-UHFFFAOYSA-N,CC(C)CC(NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)O,-3.74
F-412,SNWQKAWITMVCQW-UHFFFAOYSA-N,CC(=O)NS(=O)(=O)C1=CC=C(NC(=O)C2=C(C(=O)O)C=CC=C2)C=C1,-2.52
F-413,BWXSXZAIQQSFPW-UHFFFAOYSA-N,CCC1(C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O1)CC,-3.66
F-415,SYBUTYMIJPIFDK-UHFFFAOYSA-N,CCCCC(CCCC)(CCCC)C(=O)NO,-4.16
F-416,DBQGARDMYOMOOS-UHFFFAOYSA-N,COC(=O)C1=CC=C(N(C)C)C=C1,-3.05
F-418,JLGHCFNZJKVXAE-UHFFFAOYSA-N,NS(=O)(=O)C1=CC=C(NO)C=C1,-0.84
F-419,JANFYPHFIPGYTQ-UHFFFAOYSA-N,O=S(=O)(O)C1=CC2=C(C=C1)OC1=C2C=CC=C1,-0.47
F-420,YLYIXDZITBMCIW-UHFFFAOYSA-N,O=C(C1=CC=CC=C1)N(O)C1=CC=CC=C1,-2.73
F-421,CBQJSKKFNMDLON-UHFFFAOYSA-N,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,-1.41
F-426,YIVZYFDBEPMPNL-UHFFFAOYSA-N,CCOC(=O)C(CC1=CC=CC=C1)NC(C)=O,-1.86
F-429,FMHHVULEAZTJMA-UHFFFAOYSA-N,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,-5.28
F-432,SRLROPAFMUDDRC-UHFFFAOYSA-N,CCOC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C1=CC=CC=C1,-3.33
F-433,KKOZKXBAPIYWAT-UHFFFAOYSA-N,CC1=CC=C(S(=O)(=O)NC(CCC(=O)O)C(=O)O)C=C1,-0.93
F-435,CVIOXIJACLUKFU-UHFFFAOYSA-N,CCN(CC)C(=O)CN1C=C(Br)C(=O)C(Br)=C1,-2.31
F-436,CSQURMUDBHVSKP-UHFFFAOYSA-N,CCN(CC)C(=O)CN1C=C(I)C(=O)C(I)=C1,-3.18
F-439,OPOPTXYBSHDZOM-UHFFFAOYSA-N,CCCCC(CC)CC(CC)(CC)C(=O)NO,-3.35
F-440,HAKJTBOWCJGLKF-UHFFFAOYSA-N,CCCCCCCCC(CC)(CC)C(=O)NO,-5.22
F-441,BTQMNEKPMOZIDW-UHFFFAOYSA-N,CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,-4.0
F-442,VOGKEZAPBBRLPB-UHFFFAOYSA-N,CCCCCCC(CCC)(CCC)C(=O)NO,-2.82
F-443,OLVPZKMXZBVFAM-UHFFFAOYSA-N,CCCCCCCCCCC(C)(C)C(=O)NO,-4.8
F-446,YVBQKDHVODLDMZ-UHFFFAOYSA-N,CCCCC1(CCO)C(=O)NC(=S)NC1=O,-2.17
F-448,SBUJOYSGTMYVDY-UHFFFAOYSA-N,O=C(O)CC1(O)CC(=O)N(C2=CC=CC=C2)C1=O,-0.68
F-449,HHDJWYOCRHVJHS-UHFFFAOYSA-N,CCC(CC)(CC1=CC=C(C)C=C1)C(=O)NO,-3.35
F-451,MWCDMTCWMZHVAQ-UHFFFAOYSA-N,O=C(NC(CO)C(=O)O)C1=CC=CC=C1,-0.91
F-453,ZZRMMIWUJLCXPF-UHFFFAOYSA-N,O=C1NC=C(NS(=O)(=O)O)C(=O)N1,-1.77
F-454,HTXPRECVNAFGMW-UHFFFAOYSA-N,CCCC(CCC)(C(=O)NO)C1=CC=CC=C1,-2.89
F-455,WQWMWDWQMVRGRP-UHFFFAOYSA-N,CC1=CC(C)=C(CC(C)(C)C(=O)NO)C(C)=C1,-3.52
F-456,XRJDITBTRULNOY-UHFFFAOYSA-N,CN(CC(=O)O)C(=S)SCC1=CC=CC=C1,-3.23
F-457,NUQJZLKRNLGSRH-UHFFFAOYSA-N,CCC1(CC)C(=O)N(C)N(C2=CC=CC=C2)C1=O,-2.69
